20160825,elpais,0.33448576243215244,""
20180802,elpais,0.5125256641717186,-1.03
20180919,elpais,0.8283367949138467,0.41
20190928,elpais,0.5442477463784149,""
20200327,elpais,0.3272794222174194,""
20160726,elpais,0.31555231662879213,""
20170227,"","",0.11
20170704,"","",-0.35
20180614,elpais,0.48368676584920145,0.59
20180709,"","",0.22
20190727,elpais,0.4491193371272793,""
20200215,elpais,0.40759423120806865,""
20200309,elpais,0.3272794222174194,""
20200320,elpais,0.3272794222174194,""
20170206,"","",-1.11
20170615,elpais,0.3895682892236739,-0.71
20170628,elpais,0.6831924849838761,0.51
20180425,elpais,0.4060412998767179,-0.26
20200121,elpais,0.17090048567015925,""
20200125,elpais,0.6570719886225989,""
20180311,elpais,0.33372268922764653,""
20180407,elpais,0.4704942597403902,""
20180507,elpais,0.5125845273057288,0.36
20180719,elpais,0.1774781699801504,-0.33
20190418,"","",0.34
20191008,elpais,0.4026725952005497,-1.15
20170217,"","",-0.57
20170629,elpais,0.36906766924108547,-1.6
20171118,elpais,0.3984015388018822,""
20181025,"","",1.24
20161229,"","",-0.19
20170310,"","",0.08
20170407,elpais,0.3686210904914995,0.1
20170503,elpais,0.9498375047332199,0.15
20180924,elpais,0.500224600261059,-0.81
20190316,elpais,0.2787465985810715,""
20180122,elpais,0.2661745653227896,1.0
20180813,elpais,0.2738753161568819,-0.75
20181102,elpais,0.2771367210275532,0.43
20200325,elpais,0.3272794222174194,""
20160912,elpais,0.23245374005067618,""
20170203,"","",0.6
20181001,elpais,0.3034958634433443,0.19
20190318,elpais,0.4656603698774693,0.72
20191231,elpais,0.49807324308791023,-0.66
20161205,elpais,0.5616423757272222,""
20161216,"","",0.77
20170124,"","",0.89
20171229,elpais,0.4703719414301086,-0.49
20180622,elpais,0.6405767174356218,0.93
20180825,elpais,0.7019103048538601,""
20190312,elpais,0.25978824548485707,-0.11
20190824,elpais,0.4193507777225926,""
20180202,elpais,0.1892602395405879,-1.81
20190519,elpais,0.19468698167990584,""
20170106,"","",0.29
20171005,"","",2.51
20180106,elpais,0.46539616555473995,""
20180401,elpais,0.4281199416922715,""
20190404,elpais,0.4165576632622623,0.49
20161211,elpais,0.5292825739082353,""
20200119,elpais,0.41764107588549937,""
20180722,elpais,0.37741454635100813,""
20181117,elpais,0.6344530171907558,""
20190330,elpais,0.43972346152921277,""
20190705,"","",-0.7
20170211,elpais,0.470676434279887,""
20171003,"","",0.02
20171204,"","",1.23
20180511,elpais,0.32216875539837375,0.24
20181009,elpais,0.1636514324420757,0.67
20181109,"","",-0.46
20190307,elpais,0.1489001918787625,-0.5
20190403,elpais,0.5834526860848075,1.33
20200404,elpais,0.3272794222174194,""
20180412,"","",0.12
20180831,elpais,0.23370971138369995,-0.72
20190530,elpais,0.43076178206475524,0.85
20170618,elpais,0.521742035894061,""
20180219,elpais,0.3149293872232085,-0.26
20180320,elpais,0.18452902983595493,0.18
20180509,elpais,0.21948824757651297,0.52
20190528,elpais,0.31488014989263996,-0.27
20191224,elpais,0.5317553579067378,0.02
20200122,elpais,0.75104897833551,""
20170714,"","",-0.03
20171116,"","",0.75
20180911,"","",0.14
20181105,elpais,0.30308017457567604,0.2
20190523,"","",-1.28
20191012,elpais,0.4058436920217399,""
20200430,elpais,0.3272794222174194,""
20161213,"","",1.58
20170125,"","",1.73
20180313,elpais,0.3937944577081268,-0.37
20180316,elpais,0.3117294346175193,0.79
20180627,"","",0.22
20180912,"","",0.24
20180923,elpais,0.4139781552932905,""
20181214,"","",-0.45
20181229,elpais,0.23087049364042725,""
20171221,"","",0.95
20180713,elpais,0.5067773430388045,-0.33
20181019,elpais,0.2591742183652464,0.03
20181108,elpais,0.44816284574599385,0.1
20190101,elpais,0.4124360777415352,""
20170426,"","",-0.18
20170825,elpais,0.5231579372957051,-0.12
20170908,elpais,0.562117965016538,0.05
20180801,elpais,0.3971723230488075,-0.72
20181007,elpais,0.05108265737416276,""
20190405,elpais,0.37625279034254094,-0.25
20180420,elpais,0.09175955918461091,0.16
20180830,elpais,0.2770928643321854,-1.06
20200427,elpais,0.3272794222174194,""
20170110,elpais,0.542388520952623,-0.43
20180512,elpais,0.44562059427040124,""
20181004,elpais,0.43183340583225144,-0.5
20190131,elpais,0.19815197469881007,-0.16
20190524,elpais,0.1865136569734113,0.66
20190718,elpais,0.372862620636226,-0.63
20190810,elpais,0.490603988526317,""
20170222,elpais,0.1875330889595285,-0.88
20170814,elpais,0.20964911378756718,1.73
20171206,elpais,0.36413259482218796,-0.27
20171220,elpais,0.378131731843498,-0.26
20180816,elpais,0.16772280655425073,0.43
20190910,elpais,0.4617570261836561,0.75
20191119,elpais,0.4082607399369703,0.01
20161212,"","",0.18
20170510,elpais,0.7388073737437464,-0.13
20190707,elpais,0.37710729525515607,""
20191118,elpais,0.3103999384781604,-0.04
20191219,"","",-0.05
20170115,elpais,0.22993855419214082,""
20170314,"","",-0.91
20170807,elpais,0.6744135141912214,0.17
20180618,elpais,0.630404686434898,-0.83
20190419,elpais,0.10513166056857409,""
20191112,"","",-0.87
20200221,elpais,0.22207135942640857,""
20200412,elpais,0.3272794222174194,""
20170710,elpais,0.6727063017340612,0.2
20180606,elpais,0.49091239573105566,1.09
20181008,elpais,0.3133813139783465,-0.59
20190110,"","",0.38
20170927,elpais,0.40672774212238805,1.76
20171030,"","",2.44
20190619,elpais,0.588428757453494,-0.1
20191105,elpais,0.29383721187421036,-0.09
20200405,elpais,0.3272794222174194,""
20171218,elpais,0.2759231861416932,0.92
20180109,elpais,0.4737374162822833,0.27
20190628,elpais,0.47337218878997567,0.56
20190710,elpais,0.21213341618018372,-0.23
20190826,"","",0.34
20191021,elpais,0.41183283936271925,0.78
20200326,elpais,0.3272794222174194,""
20170102,"","",0.71
20170216,"","",-0.31
20180920,"","",1.03
20190722,"","",-0.08
20200308,elpais,0.3272794222174194,""
20170315,"","",0.79
20170802,"","",-0.69
20180403,"","",-0.53
20180621,elpais,0.36978700437823914,-0.89
20181121,elpais,0.31223086193748945,1.06
20190819,elpais,0.3073181969564051,0.73
20191206,"","",1.51
20170309,elpais,0.3188055247066952,1.5
20171011,"","",1.34
20180331,elpais,0.6802144978634573,""
20180625,elpais,0.4908007730200187,-1.78
20181130,elpais,0.42600279505450483,-0.24
20190321,"","",-0.53
20191126,elpais,0.3909746440604334,0.05
20171205,"","",0.03
20180926,elpais,0.2171259205054768,0.33
20190225,elpais,0.4090312733130858,-0.0
20200315,elpais,0.3272794222174194,""
20170425,"","",0.15
20180115,elpais,0.6722726395319683,0.05
20180628,elpais,0.3709890361631149,-0.72
20181216,elpais,0.35187479575180225,""
20190409,"","",-0.32
20191004,"","",0.67
20191006,elpais,0.29108922121600755,""
20171004,"","",-2.85
20180207,elpais,0.25933723478720727,1.7
20180827,elpais,0.20633390131861085,0.73
20181113,elpais,0.35987010026634075,0.76
20190627,"","",-0.1
20190801,"","",0.75
20190923,"","",-0.93
20200229,elpais,0.3272794222174194,""
20180318,elpais,0.30032150106112654,""
20170622,elpais,0.4819565831110577,-0.29
20180111,elpais,0.593849811315451,0.07
20180418,elpais,0.3988189345214224,0.54
20180503,elpais,0.3946769146397671,-0.5
20180514,elpais,0.4014018293867547,-0.13
20180523,"","",-1.12
20190323,elpais,0.5153443465530926,""
20170418,"","",-0.6
20180604,elpais,0.2856544475406393,1.22
20180720,elpais,0.4396880773574711,0.04
20161215,elpais,0.529207541752454,1.33
20170804,elpais,0.46090090057683253,1.04
20170823,"","",-0.69
20180101,elpais,0.4427005176432236,""
20180330,elpais,0.37483534365770027,""
20180809,elpais,0.5835078701244641,0.08
20180811,elpais,0.6093703761497218,""
20190120,elpais,0.34633123421724893,""
20190429,"","",0.12
20170512,"","",0.33
20170829,elpais,0.6332689169064019,-0.91
20181118,elpais,0.2137942732286964,""
20190210,elpais,0.49289617885823916,""
20190915,elpais,0.615864046825735,""
20170922,elpais,0.35937610979542245,0.08
20171231,elpais,0.5993873744546301,""
20180928,"","",-1.45
20190220,elpais,0.20240382880547472,0.49
20190608,elpais,0.31052581190706,""
20190816,elpais,0.49128538240619557,1.78
20190909,"","",0.23
20191211,"","",0.77
20200219,elpais,0.16195047790965839,""
20180206,elpais,0.46410545822138116,-2.53
20180921,elpais,0.3020977953824532,0.07
20181126,elpais,0.30724054505359055,1.96
20190502,"","",-1.59
20191003,elpais,0.3162605926999618,-0.11
20170610,elpais,0.4703976716874348,""
20180326,elpais,0.45862958894333444,-0.13
20190611,elpais,0.14397116694429588,-0.13
20191205,"","",-0.3
20200318,elpais,0.3272794222174194,""
20161230,"","",0.27
20170602,elpais,0.7355332210803895,0.23
20170828,elpais,0.5498351937794316,-0.57
20180307,elpais,0.25486004390989764,0.13
20181230,elpais,0.3058775487360628,""
20190320,"","",-0.91
20191226,elpais,0.3968713301963376,""
20200323,elpais,0.3272794222174194,""
20170502,"","",0.98
20171219,elpais,0.40316349077859376,-0.1
20190503,elpais,0.36073249232697185,-0.09
20191007,elpais,0.340874041059217,0.92
20170127,"","",-0.09
20170209,elpais,0.39433880685113576,1.17
20170815,elpais,0.4169543941198726,0.19
20180321,"","",-0.52
20200220,elpais,0.2617150139505185,""
20200410,elpais,0.3272794222174194,""
20171017,"","",0.35
20180605,elpais,0.23237565146974629,-0.66
20181016,"","",1.69
20181124,elpais,0.5400160347288078,""
20200416,elpais,0.3272794222174194,""
20180131,elpais,0.45667776497972556,0.22
20180609,elpais,0.26358468446620587,""
20190223,elpais,0.2842914127064626,""
20190610,elpais,0.5879449464292968,0.63
20191129,"","",-0.07
20170330,"","",0.37
20170701,elpais,0.5192230551089426,""
20170816,elpais,0.4863770303561827,0.6
20180728,elpais,0.3231343303636812,""
20181030,elpais,0.33780296484303424,-0.17
20190216,elpais,0.1630896212614123,""
20190506,"","",-0.84
20190516,elpais,0.3373354409503554,1.39
20190618,elpais,0.3585240698383095,1.19
20190811,elpais,0.13004693326895514,""
20170920,"","",-0.83
20171012,elpais,0.3737092282282349,-0.02
20180212,elpais,0.44217284450665684,1.36
20180821,elpais,0.5177545454148293,0.85
20181209,elpais,0.480179362789508,""
20190606,"","",0.2
20191017,elpais,0.4412198220197229,-0.5
20170321,"","",-0.02
20170412,"","",-0.54
20170728,"","",-0.63
20170824,"","",0.19
20180102,elpais,0.5387248948002815,0.35
20181210,elpais,0.6057677425877329,-1.76
20190507,elpais,0.3923234182326461,-1.03
20191016,elpais,0.2514343528822736,0.33
20161222,elpais,0.43439901424335653,-0.41
20170214,"","",0.28
20181201,elpais,0.30269442322801005,""
20181215,elpais,0.4932211284438228,""
20170307,elpais,0.7015145227055035,-0.02
20170903,elpais,0.6470439248489911,""
20190219,elpais,0.5458064770971373,-0.21
20161218,elpais,0.40536048857504886,""
20180104,elpais,0.5425231807528531,1.96
20190207,"","",-1.79
20190902,elpais,0.5083559219658779,0.03
20200203,elpais,0.0,""
20170131,elpais,0.4365621132001782,-0.49
20170213,"","",1.13
20170320,"","",-0.31
20170403,"","",-1.32
20170525,"","",0.28
20180308,"","",0.49
20180731,elpais,0.4512894512069817,0.17
20190612,"","",-0.47
20200429,elpais,0.3272794222174194,""
20170228,"","",0.96
20170616,elpais,0.49257259150821087,0.56
20171211,elpais,0.4068543476083814,-0.14
20200103,"","",-0.46
20200401,elpais,0.3272794222174194,""
20200403,elpais,0.3272794222174194,""
20161121,elpais,0.29266216074151474,""
20180730,elpais,0.36053883015945104,-0.14
20180824,elpais,0.3562056498217133,0.23
20190624,elpais,0.4148764735721005,-0.38
20190927,elpais,0.19667233446525884,0.6
20200225,elpais,0.1613813029116085,""
20170601,elpais,1.0,0.01
20181012,"","",-1.18
20161221,"","",-0.38
20170808,elpais,0.6067073525577668,0.55
20180120,elpais,0.4230579057922874,""
20190424,elpais,0.9873129336354378,-0.74
20170817,elpais,0.38327068956323795,-0.95
20170917,elpais,0.28206294934706255,""
20170923,elpais,0.7766259747710583,""
20180530,"","",0.47
20180907,"","",-0.41
20181110,elpais,0.5269566918664073,""
20170707,"","",-0.09
20170830,elpais,0.3993042955894396,0.52
20190105,elpais,0.4854953107213493,""
20190821,elpais,0.3888210749525162,0.97
20191120,elpais,0.17475923032422452,-0.37
20191221,elpais,0.4126209498816701,""
20170527,elpais,0.28427558480169046,""
20170810,elpais,0.6322221876383979,-1.38
20171115,"","",0.24
20180105,elpais,0.39137220955111357,0.94
20180410,elpais,0.4830022907237523,0.21
20190517,elpais,0.2824603908820806,-0.26
20190625,elpais,0.25609340684435555,-0.36
20190114,elpais,0.38895446141681556,-0.66
20200129,elpais,0.3637955607052003,""
20161128,elpais,0.4756625889909002,""
20170126,elpais,0.45111717021096326,-0.38
20170915,elpais,0.525448628061696,-0.42
20181017,"","",-0.85
20190926,elpais,0.13284007162153977,0.49
20180613,"","",-0.15
20190129,"","",0.63
20190217,elpais,0.47144998097709145,""
20190401,elpais,0.562345692649901,1.1
20180914,elpais,0.5255582256420351,0.39
20181018,elpais,0.32667936850138324,-1.2
20161207,elpais,0.38877239968760463,0.75
20180302,"","",-2.13
20191122,"","",0.44
20170118,"","",-0.09
20170220,elpais,0.5124416715380914,0.28
20170317,"","",0.77
20170327,"","",-0.06
20170801,elpais,0.4966285938209586,0.8
20180712,elpais,0.42257319611927,0.35
20190224,elpais,0.38030129842356464,""
20190423,"","",-0.57
20170511,"","",-1.57
20180204,elpais,0.5975103665955558,""
20180218,elpais,0.4502444688052132,""
20180901,elpais,0.27149738354739844,""
20190327,elpais,0.41394535861887477,0.51
20191010,elpais,0.4455979281274803,1.25
20200102,elpais,0.34095848496417835,1.49
20170322,"","",0.17
20170528,elpais,0.5775676335325776,""
20171129,elpais,0.3845996174548153,1.22
20190215,"","",1.91
20191115,"","",0.96
20200223,elpais,0.16793578687085803,""
20180306,elpais,0.5525789027710869,-0.04
20180419,elpais,0.25144239944869334,0.11
20180524,elpais,0.25928914727168373,-0.29
20181026,"","",-0.62
20190716,elpais,0.444234348855137,0.57
20190912,elpais,0.33267604247317983,0.25
20200113,elpais,0.3565286560156791,""
20170111,"","",-0.46
20170827,elpais,0.4607571223680475,""
20190103,"","",-0.31
20191104,elpais,0.3610482046877621,0.95
20190514,elpais,0.38162535757417765,0.89
20190723,elpais,0.2651664217647035,1.29
20170210,elpais,0.15869450301808774,-0.64
20170328,"","",0.84
20180415,elpais,0.47143905903790606,""
20190213,"","",-0.01
20190808,elpais,0.3572878438863885,1.41
20200409,elpais,0.3272794222174194,""
20161017,elpais,0.20249251556055478,""
20170907,"","",-0.06
20171027,"","",-1.45
20180224,elpais,0.9809335141188937,""
20180309,"","",0.41
20180706,elpais,0.6092149566692494,0.39
20181029,elpais,0.42896368083576136,1.04
20190609,elpais,0.2991256411015847,""
20191107,elpais,0.33901716225876805,0.52
20200126,elpais,0.3196660833504823,""
20180301,elpais,0.3991231524826532,-1.03
20180829,elpais,0.45400038679973614,-0.39
20190913,"","",0.61
20180126,"","",0.0
20180522,elpais,0.2896853931275131,0.72
20180804,elpais,0.316705865608236,""
20180905,elpais,0.34925569607686624,-0.8
20181003,elpais,0.31191341589291993,0.6
20190124,"","",0.23
20190711,elpais,0.372849894177076,0.3
20191025,elpais,0.5227269452747321,0.41
20170619,elpais,0.3118879476556025,0.83
20171020,"","",0.25
20180220,elpais,0.5043648437292659,0.91
20180822,elpais,0.3156259766325832,0.33
20180903,"","",-0.24
20190805,elpais,0.23244449182037427,-1.35
20170316,"","",1.85
20170614,"","",-0.98
20180127,elpais,0.52991183832544,""
20180208,elpais,0.46504257200891824,-2.21
20180409,elpais,0.5761066812674442,0.62
20180820,"","",0.54
20180910,elpais,0.4251346160011016,1.09
20181010,"","",-1.05
20190402,elpais,0.3897153640030953,0.23
20191210,"","",-0.36
20170123,"","",-0.8
20170831,elpais,0.4915411934776531,0.52
20171010,"","",-0.92
20180210,elpais,0.7015776971582447,""
20180430,"","",0.56
20180603,elpais,0.4427219675287973,""
20181020,elpais,0.39504117749447615,""
20161220,"","",0.76
20171222,"","",-1.19
20190621,elpais,0.5423810665869069,0.2
20200116,elpais,0.3086518471199366,""
20161117,elpais,0.8132395541493487,""
20170702,elpais,0.4543224094659179,""
20171127,elpais,0.46745435914090844,0.1
20180615,elpais,0.28163862491971187,-1.07
20190204,elpais,0.2903691460311841,-0.49
20190818,elpais,0.5591562620944216,""
20170722,elpais,0.654264912472176,""
20180416,elpais,0.6734807493253736,-0.01
20190822,elpais,0.44556320151247203,0.17
20161113,elpais,0.4750566471081129,""
20180103,elpais,0.39498376570553717,0.37
20180916,elpais,0.32984455824735204,""
20190226,elpais,0.1658581941700107,0.25
20190515,"","",0.54
20170215,elpais,0.6941605936893571,0.78
20170301,"","",2.05
20190605,elpais,0.3943768104626772,0.36
20200328,elpais,0.3272794222174194,""
20161120,elpais,0.47047943210578996,""
20170103,"","",0.81
20170508,"","",-0.35
20171214,elpais,0.34153368651720295,-0.82
20180629,elpais,0.6061781823892923,0.35
20190301,elpais,0.17110232230379027,-0.11
20190604,elpais,0.4493036089978202,1.05
20190903,elpais,0.5419993430779051,-0.07
20171109,"","",-0.86
20180620,elpais,0.24674033176587423,0.34
20171215,"","",-0.26
20180716,elpais,0.31000352047324303,-0.18
20190209,elpais,0.3435041532316318,""
20191011,"","",1.86
20180319,elpais,0.3982512158348187,-0.99
20180925,elpais,0.41247499878090715,-0.2
20181228,elpais,0.27441789307173486,1.55
20190311,elpais,0.3713649235717882,0.47
20190616,elpais,0.4629966517800179,""
20190626,elpais,0.6371839964456543,-0.03
20190823,elpais,0.36384589357349145,-0.77
20191030,elpais,0.2900585826932674,-1.23
20180529,elpais,0.25813959258333957,-2.49
20180626,elpais,0.24062226020535663,0.2
20170319,elpais,0.2143226991464061,""
20171208,elpais,0.37075973799294637,0.57
20190117,elpais,0.2844580161818537,-0.05
20190802,elpais,0.2206116481350588,-1.56
20190820,"","",-1.32
20191028,elpais,0.4692873085634171,0.03
20161003,elpais,0.34380539799461535,""
20161227,"","",0.1
20170909,elpais,0.4581313037179081,""
20180121,elpais,0.541764976903942,""
20180130,elpais,0.23656061040885046,-1.21
20180815,"","",-1.26
20181015,elpais,0.3911355395045618,0.24
20181211,elpais,0.3555110946113512,0.87
20190702,"","",0.18
20190919,elpais,0.4307558266398915,1.15
20171002,"","",-1.21
20180129,elpais,0.4355993723540382,-0.38
20180214,"","",0.37
20170530,elpais,0.3687849034492795,-0.07
20180223,"","",-0.55
20181122,elpais,0.32402945261815247,-0.61
20181203,"","",1.13
20190326,elpais,0.20530174684733982,0.03
20191217,"","",-0.67
20160728,elpais,0.3005622109323874,""
20170517,"","",-1.79
20170519,"","",1.41
20170621,elpais,0.5356774133346065,-0.05
20180123,elpais,0.3621062385134723,0.24
20180405,"","",2.39
20190116,elpais,0.31123979527031465,0.71
20190306,"","",0.42
20171102,"","",-0.47
20180329,elpais,0.37309652437984714,0.48
20180703,elpais,0.2636755623889549,1.07
20180725,elpais,0.29625494565109184,-0.72
20180828,elpais,0.2187104119251678,-0.55
20181218,elpais,0.2735189954277001,-1.27
20190315,elpais,0.3746574196562894,1.44
20200114,elpais,0.3090554852464065,""